,date,sector,uniqcode,mom1,mom2,mom3,mom4,mom5,mom6,mom7,mom8,mom9,mom10,mom11,mom12,prmom1d_f,prmom1w_f,prmom2w_f,prmom3w_f,mom13,mom14,pred,min,max,Average,std,median,mad,kurt,skew,real_choose,pred_choose,pred_bay,pred_deep,pred_linear,pred_gussian,pred_ridge,pred_SGD,pred_svr,pred_gradient,pred_adaboost,tens_pred,keras_pred,pred_essemble
31,2017-02-01,40,BFS7VZ,-2.013709402,-3.326404143,-1.003271264,2.542267656,3.283300984,2.54304441,5.73054452,-1.655996271,3.326520789,6.628531793,21.58328762,18.25676683,-1.3194767109999999,-0.454427643,0.319886732,-0.27403112,-1.246859158,-0.08243012400000001,0.865325267,-3.326404143,40.0,4.685143538250001,10.500609182944352,0.5926059995,,,,0,0,0.4148411139095165,-0.03465569898546772,0.6265719261858276,6.268942906641307e-31,0.6263499613145819,1632362304965.276,0.5245369063801891,3.878050930409785,0.2973902299267238,,,0.32111496
32,2017-02-01,40,BGRLRG,1.5107206340000001,0.30073128,-2.70502555,-6.285910577,-8.06995344,-6.852769557999999,-12.25263839,-18.14727734,-12.24599073,-11.98279113,-9.515246685,2.730744045,0.596053289,-1.145672422,-1.649057711,-1.7281004480000002,0.7241358179999999,0.50182581,-1.4790766780000002,-18.14727734,40.0,-2.38476498915,11.536855777271617,-1.6885790795000002,,,,1,0,0.3252911687287906,-1.7978033681030472,0.19742277325254287,3.866520462510359e-43,0.19730754867689615,-49854401404.5539,0.524464216398135,-1.2140397288607356,3.4118542080926844,,,0.4744229
33,2017-02-01,45,BGT3MW,0.35784881700000004,0.09826687,-1.471248229,1.1934696759999999,0.789376929,2.41862244,-0.408897761,-5.51993222,-8.589696147,-14.46104004,-13.4698601,-4.880163953,-0.782508875,-0.404100668,-1.063492798,2.160775771,0.31907703,0.107956111,17.22211107,-14.46104004,45.0,0.9308281961500002,12.225847040475132,-0.152916899,,,,0,1,0.35442266553165963,-1.0303684359219152,0.2729846122361259,-1.596656835775228e-16,0.2730402939440184,67910763041.66387,0.5141519606570497,0.269798304833437,1.2044763586642862,,,0.5135114
34,2017-02-01,45,BHM9TN,-0.853202413,-1.455783285,0.9679741409999999,-0.22469250000000002,2.196480732,8.280294501,3.3756231010000004,-10.90219092,-12.87340631,-17.21547811,-21.73467613,-8.86126982,-2.101208875,-0.47753985200000004,-3.805155229,-2.842728761,-2.5,-0.667589664,2.719577517,-21.73467613,45.0,-1.1987485938500004,13.094888313358876,-1.154492849,,,,1,1,0.3496320824550925,-1.2475867593621754,0.1463003587764906,1.7111689646991197e-22,0.1458120422429139,-246476381057.77512,0.5255154089363744,0.04133926657493227,-1.02073791478692,,,0.4799687
35,2017-02-01,35,BHXVXH,-1.198935144,-3.350434049,-4.551618489,0.08399631199999999,0.050053347000000005,6.839722342999999,-5.031798158,-10.03358772,-14.93339166,-21.53413699,-23.54163442,-8.608242766,-0.5344330429999999,-0.838530372,3.502253582,7.258803502,-0.002746582,0.307597876,4.400150941000001,-23.54163442,35.0,-1.8358455745000004,12.061668498828427,-0.6864817075,,,,1,1,0.3712564697195858,-0.8242376125442169,0.3491956009781052,-1.638556591743612e-27,0.3491730120744161,-813343787846.5189,0.5242948194226366,2.1787471116775703,0.5649885594774627,,,0.56627315
36,2017-02-01,25,BJMMFY,-2.254304314,-3.147577767,-2.006099275,2.384328172,6.770610852000001,3.35451334,2.169674615,0.739885418,-9.22750442,-4.528736193,-3.857627613,5.369876807000001,-0.610716368,-2.9019504119999997,-2.438940529,-3.142864085,0.047792033,-0.011325538000000001,-1.969682816,-9.22750442,25.0,0.48696759535000017,6.8255719850794,-1.290199592,,,,1,1,0.44843025566037886,0.408904295090993,0.3041876304616631,1.817196285752066e-21,0.3043643128002713,354993997455.0116,0.5289530257717208,2.051594811373012,1.4681766667968106,,,0.53650314
37,2017-02-01,45,BLGD5P,-0.573584186,-0.204221364,0.186763402,-3.7828339680000003,-3.662061955,-5.33324038,-9.493903358999999,-13.95551718,-13.77465082,-18.11219908,-16.76175423,-2.9871034069999998,0.141111125,-12.100368699999999,-15.19800777,-15.18500648,0.67219375,-0.049995214,2.503560528,-18.11219908,45.0,-4.1335409644,13.469524706561398,-3.7224479615000003,,,,1,1,0.3258222332716907,-2.3853100012739117,0.22731780603779517,-1.4293446754409407e-16,0.22740878832546008,-412481496373.8669,0.5185427734216201,0.16679775748334164,1.3288225814031536,,,0.48529017
38,2017-02-01,10,BMJYPP,0.043004022999999995,-2.373740972,-3.600750203,-2.662374058,-0.30831923899999997,-2.003538144,-3.747050171,-13.14205471,-1.055783425,3.0572407530000003,15.44768298,16.50346641,-0.83684747,-6.961786234,-5.3068886939999995,-2.08364847,0.907453981,0.969097138,3.320970888,-13.14205471,16.50346641,0.3083067191500001,6.998390444536312,-0.9463154475,,,,1,1,0.45622765992120534,-2.2305933152753834,0.28382565587024633,-1.1267640704042467e-40,0.2840195642583053,577771167076.3254,0.5244578716454398,2.834913710113895,0.5756416875074645,,,0.5214206
39,2017-02-01,35,BN0VR9,-0.568017831,1.322634577,2.634141314,-0.949294602,1.11324047,-3.932964894,-2.757763783,3.56311356,6.294224811,15.11574016,12.74163372,6.447408909,0.910366957,0.887255676,-0.241507935,1.89211337,0.306441393,-0.429473162,-3.191310685,-3.932964894,35.0,3.80789910125,8.794905575584261,1.0118037135,,,,0,1,0.37348573086459574,1.8711412551777555,0.2155823454908088,7.546108898272101e-33,0.21564064201994237,1832838511299.1482,0.5245020946974308,1.0320216004087288,0.382720138890785,,,0.47999898
40,2017-02-01,25,BNFKCM,0.6043558960000001,0.9291822340000001,0.643232756,0.864701585,-4.267457068,-7.2779322760000005,-9.953136354,-10.94042265,-1.4427499069999998,-6.675338622999999,-7.661755744,-6.219005837,0.555443632,3.515197108,4.090837327,-0.483388243,0.340409956,-0.040486783,-4.629697473,-10.94042265,25.0,-1.1524005232000003,7.560187862225242,-0.261937513,,,,1,1,0.36073465694008616,-0.38745046586698584,0.7526257334662974,-5.030088159408899e-27,0.752640526930999,8100927572.691956,0.5238964523045655,0.11021035473112334,0.630954959249004,,,0.0885125
41,2017-02-01,45,BNKYQQ,0.8780238509999999,0.827336328,0.034302616,0.167959692,-1.337134615,-3.914312411,-3.3940781610000004,0.559926017,-0.27530916899999996,5.358997328,-0.7130485129999999,-0.437739344,0.139521125,-1.213836317,-1.852904064,-1.41289272,0.659998914,-0.09914720099999999,6.9394409889999995,-3.914312411,45.0,2.29575521725,10.349259744295377,-0.03242229249999999,,,,1,1,0.33248157394093447,0.24560752820065568,0.04771208767619817,-7.757805441447892e-15,0.047772992771602074,1388756695963.03,0.5108342808006066,0.060201095686800266,0.630954959249004,,,0.6045353
42,2017-02-01,45,BNL2ZV,0.37381476399999997,0.30147902,-1.233223575,-3.851189305,-5.245797943,-4.50332667,-8.272470402,-19.75913601,-13.07043954,-21.2916753,-26.4977036,-13.42726407,-0.335388875,6.672699559,8.663083259,12.08655902,1.087854735,0.403845787,2.922756746,-26.4977036,45.0,-1.9987761199999998,14.957111443275975,-0.784306225,,,,1,1,0.285333487469108,-3.0949969131533988,-0.27609406874566145,-9.217736563876298e-69,-0.275924324108173,-688976828584.901,0.5244626248757581,-0.5833692017893287,2.4587827948508307,,,1.4054768
43,2017-02-01,25,BPQNV7,-0.822010028,-2.51382287,-2.7947320139999996,0.574423799,-1.161723043,-1.8397240990000001,1.5448671219999999,-1.451037942,7.0721383289999995,14.792411900000001,16.45262965,9.380491321000001,-0.080116368,1.980656569,5.133387948,1.104212855,0.102022238,0.40690469700000004,15.52102743,-2.7947320139999996,25.0,4.4201003747000005,7.809265547659024,0.839318327,,,,1,1,0.39893666671507405,-0.017696831431914473,0.25245522363332185,9.104213334922194e-23,0.2523758203379134,1692873584380.4111,0.5252997936068585,-0.23436945184441627,-1.02073791478692,,,0.4994246
44,2017-02-01,25,BPSQS5,-1.4872561930000001,0.945511113,-5.729473548,-6.4063340570000005,-6.65878647,-3.790507844,-15.66486423,-17.81785155,1.9698661640000001,4.452280392,2.226981482,0.257115318,0.08635363199999999,0.7793403940000001,-0.424349663,-1.6258759059999999,0.709739239,1.3659496309999999,1.287482515,-17.81785155,25.0,-1.0262339790500001,8.393845599817526,0.171734475,,,,0,0,0.3248864639757655,-0.5798359793880602,0.059909119223662044,-4.5713699361852926e-41,0.0599121791449343,633618492772.3832,0.5244570345787876,0.9505890495386643,-0.9013672734285711,,,0.5806342
45,2017-02-01,35,BPTBYR,0.889245508,0.338090586,-0.5672977929999999,4.717575075,3.497707974,6.016971327,8.417359198,-6.834333905,-11.83580824,-15.46450461,-13.51038966,-1.674581425,-0.073253043,2.488590882,6.716197567,4.864782205,-1.36224535,1.118810654,-3.260036623,-15.46450461,35.0,0.9741440163500004,10.38414910397787,0.613668047,,,,1,1,0.4158723729166741,-0.2105628328818666,0.26742312685934844,-3.573439949979995e-32,0.2677168085139269,-58813999151.412025,0.5244141101768836,0.8926414864292125,0.01781305217647099,,,0.5095676
46,2017-02-01,40,BQRHK3,-2.081670977,-2.71361809,-0.724575231,-1.046061671,-1.1737682329999999,-3.044858618,2.226612594,9.237815369,12.76220315,10.05857017,9.244075426,-3.518127723,-0.303636711,-1.1654776759999999,2.530268823,2.5140996319999998,0.18246646100000002,0.392021179,-0.156747375,-3.518127723,40.0,3.66097952495,9.793845257154716,0.012859543000000015,,,,1,0,0.33670431138835816,1.5143280657023626,0.0837943689908609,3.993228684840075e-11,0.08386297993769432,1575664087492.6375,0.533668822381099,0.6463414904618118,-0.32804966344062364,,,0.5401611
47,2017-02-01,35,BRV7XS,2.131202726,1.209308275,1.8305216380000002,3.714583152,-2.462073956,-2.403606213,-5.295790962,-3.404877359,-10.64091017,-10.49967905,-7.859275846,2.781634328,-1.9371930430000002,0.45404681700000005,-6.223895732000001,-7.451088497000001,0.491442654,-0.653227329,-4.198613198,-10.64091017,35.0,-0.7708745882500001,9.451357860625176,-2.170399628,,,,1,1,0.40519247737964104,0.5212666117347785,1.1694620158744624,-4.172450589814217e-18,1.1694629765641125,128389944498.59207,0.5207336661313126,0.14481280916392367,2.4293896421991668,,,1.0632786
48,2017-02-01,40,BRWF4W,-0.533178289,-0.528176937,-0.34627165299999996,-0.6398355029999999,0.141271084,1.204239661,0.232149155,3.9134277689999997,8.542152305,4.369621479,5.590517492999999,-2.951634812,-0.474416711,-0.135957507,1.6379157530000001,0.821517319,-0.46923028299999997,0.519077301,0.783250918,-2.951634812,40.0,3.0838219271000007,9.074152583900576,0.375613228,,,,1,0,0.34827180775114663,0.6537388452584988,0.2007184299795851,0.0018453653373995584,0.20075553507380672,1236453207458.7834,0.9042599429333792,0.6381032862168853,-1.2428304197975033,,,0.47500095
49,2017-02-01,30,BRWRT6,0.266499369,1.02004259,1.3796546140000001,4.488327026,4.599925969,5.122542785,7.533526224,6.106042554,3.003354737,3.956035903,-1.910086973,-4.91344171,-0.642553333,-0.401927105,-2.404217927,0.724521075,-1.332021313,-0.634025574,4.935888923,-4.91344171,30.0,3.0449043917,7.126851750136355,1.199848602,,,,1,1,0.4074171327571943,1.3553469194948753,0.530495105847248,-1.7999662686380814e-08,0.530203870564794,1098050276110.5717,0.44149340845098595,0.4332926335550761,0.630954959249004,,,0.49846298
50,2017-02-01,20,BSZQL2,3.4046904239999995,3.165258282,1.207264203,5.369161587000001,3.029605628,2.470812991,4.818147706,2.544113158,-5.075715724,-5.559534182,8.259132942,13.33484867,-0.112813705,1.625825165,4.466736762,4.913709089,0.08484769699999999,-0.39835262299999996,1.16234792,-5.559534182,20.0,3.4355042995000007,5.67443422635561,2.7868593930000003,,,,1,0,0.5048734963816784,-0.5368589752984892,1.5026908662377427,4.0402610366088145e-23,1.5025982420954973,493983616408.1391,0.5253521670603064,2.9189153978359665,2.5128548288736057,,,0.15609601
51,2017-02-01,25,BT4517,-1.321153644,1.880664106,0.7018339170000001,5.4492708720000005,6.17325732,10.93889926,17.91242209,-0.960199767,11.09897771,9.724828191,3.904570762,-7.19440695,-0.9200263679999999,2.8340367730000002,-1.756328633,-0.276682604,-2.358808236,-0.117843688,-1.9192189519999998,-7.19440695,25.0,3.93970460795,7.731190985670186,1.2912490115000002,,,,1,1,0.40415621402138546,0.8684533027768294,0.1567771674759133,3.8603894792442924e-85,0.15637800248367573,1431361899617.2188,0.5244626252270026,-0.666601450328226,0.382720138890785,,,0.47646293
52,2017-02-01,20,BV8916,0.284786541,0.040975543999999996,-0.263150632,-2.939859015,-5.072505906,-1.652523934,-9.355544262999999,-13.8213979,-10.47300111,-8.33431033,-12.21778437,-1.7447832580000002,1.022876295,2.449359996,2.040695518,3.8293010510000003,1.107422125,1.190739632,1.676709363,-13.8213979,20.0,-1.6115997326499998,7.350833665546529,-0.111087544,,,,1,0,0.39048787900287324,-0.8948280788973616,0.16649208344722566,2.708684405703378e-19,0.16707890625073296,-353771097070.23914,0.5241368667253601,-0.4240474126173482,1.742808813119046,,,0.47370115
53,2017-02-01,25,BWFLSS,0.20895000800000002,0.1607846,0.455201825,1.532378767,2.326152661,0.824808312,-9.43269415,-17.71168014,-11.90882275,-1.828561852,-7.106129479,4.802693274,5.740253632000001,4.071603326,1.120727792,1.793225382,0.2775353,-0.412856102,0.612318245,-17.71168014,25.0,0.02629443255000009,8.302602332017903,0.533760035,,,,1,0,0.39774917284397854,0.00935975070197459,0.12263492161172429,2.414255957176397e-33,0.12278331418156907,364391292662.0363,0.5244546554811567,-0.8389786123766969,1.992787773850144,,,0.49519753
54,2017-02-01,25,BXFH68,0.040416528,0.289862328,0.18938878399999998,-1.125410099,-0.348978554,-0.753976951,-0.45154684100000003,-2.916870523,-7.130792822999999,-5.832961784,-2.992990505,4.137802318,0.492933632,2.8431083630000002,1.05611232,-3.0182891130000002,0.172033916,0.632276058,9.860918079,-7.130792822999999,25.0,1.0071517566500003,6.659670794527728,0.10622522200000001,,,,1,1,0.42524670249183477,-0.3215914747367338,0.4709925027359896,6.874597346870574e-16,0.4712543880201072,193339366415.74286,0.5334204620340717,0.4527256253894703,0.5649885594774627,,,0.56386435
55,2017-02-01,45,BXJRFB,-1.6701380209999999,-0.492644166,0.11170712699999999,-0.9699705820000001,0.9737371990000001,-0.529380484,11.65198751,22.39218973,8.068778324,11.81106117,9.15402322,1.085244897,0.290591125,-1.5894242630000002,-0.437105178,-0.5515454320000001,-0.050472231,-0.051885724,-4.237514792,-4.237514792,45.0,4.99796197145,11.42123663546029,0.030617447999999995,,,,0,1,0.37833889340453875,4.847357740524862,0.29922727396663773,-2.7441521241919622e-43,0.29910512935738365,1946518250350.6826,0.5244610927868082,0.4822479655295223,-0.31951445608783774,,,0.53275114
56,2017-02-01,20,BXMDGT,-1.324790695,-1.390260343,-0.141804635,-0.20980328199999998,-1.679938521,-0.8084279590000001,-0.001381597,-3.162738107,1.7989793580000002,-1.9863345190000001,-4.35395382,-6.152933177,-1.283733705,-2.936731196,-1.035353334,-6.612436992,0.36783019100000003,-0.050455868,-2.614026841,-6.612436992,20.0,-0.6789147521000001,5.301683714278437,-1.3042622,,,,0,1,0.39380869017064085,-0.2830985303721457,0.4758999135938022,1.3929648564988183e-11,0.47589159822735777,215802425188.36642,0.48532616507519155,0.5789843652979711,0.382720138890785,,,0.55987513
57,2017-02-01,35,BZSQX0,-0.44015764,-0.008632429,1.43378123,0.582681187,0.6109083479999999,0.23508527399999998,3.7023843999999997,-2.09651589,-2.8005389430000003,-1.070204551,-2.121091275,0.679447668,-0.7716030429999999,0.551002975,-0.088036175,-0.301678613,0.034878867,-0.173607469,-13.64564348,-13.64564348,35.0,0.9656230220500005,8.671349429054674,-0.048334301999999996,,,,0,1,0.3856541980841045,-0.9312108336943422,0.23882321442354526,1.8037992414999626e-15,0.2388783698974728,740475676359.9475,0.5214105842333403,0.15344566162439444,0.019111623460869902,,,0.4910828
58,2017-02-01,45,BZT3MC,0.066403113,0.224841903,-0.541432693,-1.204987579,-0.37019757799999997,-0.32564924300000003,-3.3015517560000003,-3.988998108,-12.03092422,-6.959103863999999,-6.566898231000001,5.4640259879999995,-0.256698875,-0.16018211599999999,-1.01561347,0.5908785360000001,-0.201688198,0.329270363,-2.54573027,-12.03092422,45.0,0.6102881851000002,11.051697928445899,-0.3479234105,,,,0,1,0.37111940479005223,-0.06157039607141945,0.2708028453693617,-1.0114732019861428e-10,0.2709075889695467,550154535704.9524,0.48367653548589423,0.9086626187429704,1.2044763586642862,,,0.5119748
59,2017-02-01,45,C0SZHB,-0.179134928,-1.281912272,-1.067815665,-2.342423954,-3.132728958,-2.73005972,-5.529718097999999,-8.430065767,-7.035136753,-17.11511007,-21.10070253,-14.06556578,0.346901125,0.943396103,2.513854008,6.875560707000001,0.49762467299999996,0.276597977,1.280208328,-21.10070253,45.0,-1.3138115786999993,12.89585346005439,-1.1748639685,,,,1,0,0.3022634503027162,-1.328426374928608,-0.04016709716744615,6.151727286733574e-17,-0.04007015531051228,-332876691964.23444,0.5282422355467955,-0.35152224291288264,1.2044763586642862,,,0.8400434
60,2017-02-01,40,C0T1MD,-0.600524663,0.832267247,6.292215757999999,5.47663533,5.411086898,4.451697467,3.224080033,3.053460944,2.705538779,-1.230345025,-3.338807138,-6.044345917,-0.412336711,-0.290430483,0.17924448,0.100546016,0.12450952300000001,-0.378619671,6.886042248,-6.044345917,40.0,3.3220957557499986,9.242683246005436,0.5057558635,,,,0,1,0.3798981786038745,-0.6482880264105965,0.26007088151708657,-2.413841932373891e-15,0.2606568339057739,815049868291.1177,0.5207614663464327,1.3455888536754335,1.2341472666858972,,,0.5039563
61,2017-02-01,40,C0TNSZ,-1.008740341,-1.464270241,0.583287419,1.25361165,-0.421902018,-0.097638401,2.102483878,8.680621305,6.30818014,6.918491627000001,6.840341401,0.53216126,-1.061396711,-2.212116052,-2.001759051,-4.2589324710000005,0.18165030899999998,-0.056097031,0.04209799400000001,-4.2589324710000005,40.0,3.0430037333000004,9.354910746027562,0.11187415149999999,,,,1,0,0.3691395193957777,1.8939593898188547,0.4556779900363841,8.086147947319282e-07,0.4557399433376633,1405037286853.036,0.653466344582749,1.0017945722581942,0.382720138890785,,,0.5735635
62,2017-02-01,15,C1C957,-0.50222396,-1.7398411809999998,1.954262717,1.134412928,-0.8559386179999999,-2.998286208,-9.629959275,-11.94221544,-12.13355801,-3.283979195,,,-0.34599954,-0.716446893,-2.975051399,-3.689368711,0.7802679459999999,-0.56340313,-0.777257018,-12.13355801,15.0,-1.849143610388889,5.938636273980794,-0.816597818,,,,1,0,0.4274968926617827,0.397083996495747,0.47029079497118703,9.584602057345415e-29,0.4713205610042844,-14312563306.47593,0.5243826790863451,0.3465943834104656,1.7273104040676874,,,0.5648028
63,2017-02-01,10,C36S4J,0.504778156,2.1080443019999997,4.809364073999999,2.461082442,1.620936931,2.616259662,-1.0568211,2.1342957080000002,4.028296376,4.907016628,2.9623157289999997,-1.0659806459999999,-2.07242747,-7.256147244,-1.59108072,-6.052246065,-0.140890717,-0.557853699,16.91668645,-7.256147244,16.91668645,1.7637814398499991,5.2296834732569355,1.8644906165,,,,0,1,0.45781355790075634,0.891305432703984,0.9841891024987852,7.26242106392888e-21,0.9843105686610664,538828992350.02747,0.5262356672684547,1.0577127327517284,-0.4562447758499999,,,0.3429225
